Inactive	0.32	0.32	0.09
Inactive	0.38	0.26	0.08
Inactive	0.42	0.37	0.18
Inactive	0.2	0.1	0.07
Inactive	0.39	0.41	0.16
Inactive	0.32	0.25	0.18
Inactive	0.39	0.51	0.32
Inactive	0.26	0.45	0.25
Inactive	0.38	0.49	0.27
Inactive	0.37	0.39	0.27
Inactive	0.34	0.45	0.17
Inactive	0.42	0.36	0.2
Inactive	0.44	0.32	0.17
Inactive	0.32	0.3	0.16
Inactive	0.3	0.37	0.15
Inactive	0.14	0.13	0.03
PRE	0.42	0.5	0.39
Inactive	0.37	0.4	0.35
Inactive	0.28	0.38	0.34
NRE	0.29	0.43	0.33
NRE	0.24	0.46	0.35
PRE	0.38	0.51	0.39
Inactive	0.26	0.39	0.49
Inactive	0.23	0.14	0.05
Inactive	0.15	0.16	0.1
Inactive	0.34	0.18	0.14
Inactive	0.34	0.43	0.44
Inactive	0.18	0.32	0.27
Inactive	0.25	0.31	0.32
Inactive	0.32	0.25	0.46
Inactive	0.34	0.5	0.7
Inactive	0.39	0.19	0.05
Inactive	0.32	0.11	0.02
Inactive	0.18	0.22	0.1
Inactive	0.25	0.08	0.03
Inactive	0.25	0.07	0.05
Inactive	0.61	0.38	0.32
Inactive	0.43	0.27	0.14
Inactive	0.35	0.05	0.02
Inactive	0.43	0.29	0.18
Inactive	0.2	0.06	0.02
Inactive	0.24	0.1	0.03
Inactive	0.24	0.06	0.02
Inactive	0.21	0.03	0.01
Inactive	0.22	0.04	0.01
Inactive	0.3	0.08	0.01
PRE	0.2	0.04	0.0
Inactive	0.35	0.21	0.27
Inactive	0.43	0.31	0.24
Inactive	0.25	0.1	0.05
Inactive	0.25	0.23	0.13
NRE	0.23	0.12	0.08
Inactive	0.19	0.04	0.02
Inactive	0.24	0.06	0.01
Inactive	0.24	0.06	0.02
Inactive	0.2	0.06	0.14
Inactive	0.29	0.25	0.34
Inactive	0.34	0.23	0.37
Inactive	0.21	0.07	0.2
PRE	0.2	0.1	0.05
Inactive	0.19	0.08	0.01
Inactive	0.36	0.1	0.13
Inactive	0.36	0.1	0.13
PRE	0.38	0.41	0.45
Inactive	0.21	0.06	0.01
Inactive	0.33	0.1	0.01
Inactive	0.23	0.1	0.06
Inactive	0.12	0.01	0.02
Inactive	0.19	0.01	0.02
Inactive	0.41	0.32	0.29
Inactive	0.37	0.35	0.28
Inactive	0.17	0.3	0.28
Inactive	0.55	0.13	0.3
Inactive	0.18	0.02	0.1
Inactive	0.17	0.0	0.13
Inactive	0.38	0.03	0.19
Inactive	0.28	0.06	0.11
Inactive	0.35	0.29	0.34
Inactive	0.2	0.1	0.31
NRE	0.18	0.34	0.27
Inactive	0.19	0.08	0.11
Inactive	0.36	0.28	0.55
Inactive	0.27	0.43	0.63
Inactive	0.25	0.24	0.6
NRE	0.5	0.71	0.9
Inactive	0.57	0.55	0.99
NRE	0.15	0.4	0.75
NRE	0.39	0.28	0.44
Inactive	0.29	0.23	0.3
Inactive	0.19	0.43	0.16
Inactive	0.23	0.44	0.17
Inactive	0.41	0.52	0.25
Inactive	0.32	0.44	0.27
Inactive	0.35	0.44	0.2
NRE	0.31	0.53	0.26
NRE	0.41	0.6	0.28
Inactive	0.35	0.51	0.33
Inactive	0.23	0.49	0.33
Inactive	0.27	0.45	0.31
Inactive	0.27	0.48	0.3
Inactive	0.3	0.57	0.36
Inactive	0.25	0.51	0.32
Inactive	0.32	0.49	0.34
Inactive	0.37	0.54	0.36
Inactive	0.35	0.48	0.37
NRE	0.36	0.4	0.41
NRE	0.22	0.46	0.3
Inactive	0.24	0.33	0.26
Inactive	0.24	0.27	0.22
Inactive	0.24	0.27	0.22
PRE	0.29	0.4	0.32
NRE	0.24	0.35	0.24
Inactive	0.3	0.43	0.33
Inactive	0.45	0.84	0.95
Inactive	0.11	0.21	0.7
Inactive	0.36	0.39	0.31
NRE	0.32	0.5	0.6
NRE	0.14	0.32	0.37
NRE	0.19	0.39	0.37
Inactive	0.22	0.34	0.28
Inactive	0.26	0.36	0.23
Inactive	0.48	0.86	0.82
Inactive	0.36	0.18	0.16
Inactive	0.24	0.16	0.3
Inactive	0.33	0.2	0.25
Inactive	0.33	0.17	0.29
Inactive	0.43	0.37	0.3
Inactive	0.27	0.19	0.19
PRE	0.52	0.47	0.6
Inactive	0.3	0.09	0.07
Inactive	0.23	0.1	0.14
Inactive	0.48	0.54	0.71
Inactive	0.55	0.64	0.76
Inactive	0.4	0.3	0.39
Inactive	0.41	0.25	0.16
Inactive	0.36	0.32	0.13
Inactive	0.36	0.12	0.05
Inactive	0.3	0.18	0.01
Inactive	0.29	0.14	0.01
Inactive	0.15	0.1	0.0
Inactive	0.22	0.24	0.01
Inactive	0.37	0.32	0.04
Inactive	0.29	0.18	0.1
Inactive	0.26	0.09	0.05
Inactive	0.15	0.19	0.16
Inactive	0.16	0.23	0.27
Inactive	0.12	0.25	0.33
Inactive	0.44	0.54	0.69
Inactive	0.23	0.19	0.16
Inactive	0.27	0.22	0.03
Inactive	0.33	0.32	0.15
Inactive	0.25	0.09	0.05
Inactive	0.3	0.23	0.04
Inactive	0.4	0.2	0.02
PRE	0.26	0.03	0.01
Inactive	0.33	0.22	0.05
Inactive	0.47	0.37	0.19
Inactive	0.37	0.26	0.03
Inactive	0.21	0.29	0.28
Inactive	0.38	0.53	0.91
Inactive	0.52	0.38	0.47
Inactive	0.17	0.04	0.12
Inactive	0.46	0.21	0.3
Inactive	0.15	0.05	0.07
Inactive	0.2	0.05	0.07
Inactive	0.41	0.05	0.08
Inactive	0.21	0.06	0.08
Inactive	0.28	0.09	0.3
Inactive	0.23	0.1	0.19
Inactive	0.37	0.03	0.12
Inactive	0.34	0.14	0.11
Inactive	0.26	0.2	0.13
PRE	0.43	0.2	0.07
Inactive	0.4	0.22	0.06
NRE	0.2	0.09	0.07
Inactive	0.32	0.07	0.03
Inactive	0.19	0.1	0.01
NRE	0.29	0.13	0.01
Inactive	0.18	0.14	0.07
Inactive	0.34	0.34	0.16
Inactive	0.31	0.14	0.11
Inactive	0.2	0.01	0.15
Inactive	0.16	0.04	0.01
Inactive	0.21	0.01	0.04
Inactive	0.17	0.02	0.02
Inactive	0.18	0.09	0.03
Inactive	0.33	0.24	0.13
Inactive	0.17	0.15	0.2
Inactive	0.16	0.12	0.19
Inactive	0.35	0.05	0.01
PRE	0.37	0.11	0.17
Inactive	0.68	0.55	0.76
Inactive	0.69	0.58	0.69
PRE	0.45	0.4	0.18
Inactive	0.43	0.17	0.03
Inactive	0.42	0.27	0.07
Inactive	0.29	0.33	0.11
NRE	0.32	0.05	0.03
Inactive	0.4	0.09	0.07
Inactive	0.46	0.39	0.25
PRE	0.34	0.08	0.17
Inactive	0.28	0.2	0.15
Inactive	0.37	0.12	0.02
Inactive	0.36	0.12	0.03
Inactive	0.29	0.07	0.02
Inactive	0.31	0.21	0.07
Inactive	0.36	0.23	0.08
Inactive	0.39	0.16	0.02
Inactive	0.47	0.28	0.05
Inactive	0.22	0.11	0.03
NRE	0.27	0.18	0.02
NRE	0.46	0.29	0.08
Inactive	0.38	0.25	0.08
Inactive	0.33	0.31	0.17
Inactive	0.4	0.22	0.02
Inactive	0.42	0.24	0.05
Inactive	0.38	0.22	0.03
Inactive	0.48	0.33	0.18
Inactive	0.41	0.5	0.31
Inactive	0.38	0.43	0.35
Inactive	0.22	0.53	0.36
Inactive	0.37	0.11	0.02
Inactive	0.28	0.48	0.63
Inactive	0.29	0.27	0.19
Inactive	0.21	0.1	0.03
Inactive	0.27	0.29	0.11
Inactive	0.34	0.22	0.08
Inactive	0.35	0.29	0.37
Inactive	0.24	0.13	0.21
Inactive	0.31	0.28	0.14
Inactive	0.31	0.15	0.09
Inactive	0.43	0.08	0.13
Inactive	0.5	0.08	0.1
Inactive	0.39	0.09	0.08
Inactive	0.55	0.33	0.36
Inactive	0.39	0.21	0.33
PRE	0.3	0.15	0.05
Inactive	0.37	0.19	0.17
Inactive	0.5	0.48	0.3
PRE	0.37	0.3	0.66
Inactive	0.3	0.15	0.4
Inactive	0.53	0.06	0.11
Inactive	0.31	0.27	0.17
Inactive	0.22	0.13	0.19
Inactive	0.23	0.05	0.0
Inactive	0.44	0.36	0.21
PRE	0.39	0.22	0.11
Inactive	0.31	0.25	0.17
NRE	0.32	0.35	0.25
PRE	0.44	0.45	0.35
Inactive	0.39	0.17	0.07
Inactive	0.35	0.23	0.21
Inactive	0.25	0.19	0.25
NRE	0.24	0.11	0.13
Inactive	0.35	0.18	0.06
Inactive	0.31	0.12	0.01
Inactive	0.34	0.11	0.03
Inactive	0.34	0.13	0.0
Inactive	0.42	0.22	0.07
Inactive	0.32	0.3	0.11
Inactive	0.33	0.33	0.12
NRE	0.29	0.18	0.06
Inactive	0.35	0.16	0.01
Inactive	0.4	0.23	0.16
Inactive	0.53	0.32	0.48
Inactive	0.27	0.17	0.07
Inactive	0.22	0.26	0.51
Inactive	0.42	0.24	0.41
Inactive	0.34	0.16	0.48
Inactive	0.26	0.13	0.48
Inactive	0.33	0.09	0.43
Inactive	0.3	0.23	0.42
PRE	0.41	0.18	0.45
Inactive	0.37	0.17	0.38
NRE	0.25	0.15	0.62
Inactive	0.8	0.77	0.98
Inactive	0.77	0.78	0.9
Inactive	0.3	0.19	0.35
Inactive	0.58	0.35	0.62
Inactive	0.47	0.36	0.56
Inactive	0.32	0.13	0.28
Inactive	0.25	0.14	0.56
Inactive	0.27	0.16	0.54
Inactive	0.36	0.22	0.63
Inactive	0.19	0.12	0.48
Inactive	0.45	0.34	0.45
Inactive	0.16	0.18	0.17
Inactive	0.35	0.44	0.85
Inactive	0.45	0.3	0.77
Inactive	0.32	0.44	0.72
NRE	0.3	0.3	0.33
Inactive	0.25	0.19	0.21
NRE	0.28	0.08	0.18
Inactive	0.21	0.14	0.21
Inactive	0.34	0.25	0.52
Inactive	0.3	0.14	0.42
Inactive	0.34	0.58	0.48
Inactive	0.29	0.54	0.36
Inactive	0.33	0.32	0.11
Inactive	0.42	0.59	0.37
Inactive	0.4	0.45	0.27
NRE	0.25	0.43	0.33
Inactive	0.32	0.33	0.1
NRE	0.37	0.57	0.64
NRE	0.32	0.3	0.35
Inactive	0.37	0.2	0.67
Inactive	0.33	0.19	0.59
Inactive	0.35	0.41	0.85
Inactive	0.37	0.25	0.13
Inactive	0.31	0.35	0.17
NRE	0.38	0.37	0.18
Inactive	0.31	0.36	0.15
Inactive	0.38	0.34	0.11
Inactive	0.38	0.32	0.17
Inactive	0.44	0.35	0.14
Inactive	0.35	0.32	0.13
Inactive	0.3	0.22	0.13
NRE	0.37	0.28	0.1
NRE	0.3	0.24	0.15
Inactive	0.31	0.36	0.24
Inactive	0.35	0.4	0.1
Inactive	0.35	0.36	0.18
Inactive	0.44	0.28	0.14
Inactive	0.28	0.28	0.17
NRE	0.41	0.26	0.05
PRE	0.37	0.37	0.26
Inactive	0.29	0.46	0.29
NRE	0.31	0.38	0.48
PRE	0.24	0.42	0.62
Inactive	0.36	0.32	0.24
Inactive	0.3	0.52	0.35
Inactive	0.44	0.49	0.53
Inactive	0.47	0.5	0.62
Inactive	0.29	0.54	0.57
PRE	0.2	0.24	0.11
Inactive	0.33	0.11	0.18
Inactive	0.27	0.17	0.16
Inactive	0.26	0.28	0.25
Inactive	0.25	0.23	0.05
Inactive	0.39	0.03	0.11
Inactive	0.18	0.12	0.13
Inactive	0.39	0.11	0.21
Inactive	0.42	0.15	0.49
Inactive	0.31	0.25	0.3
PRE	0.37	0.19	0.27
NRE	0.47	0.25	0.23
Inactive	0.39	0.11	0.22
Inactive	0.18	0.02	0.04
Inactive	0.29	0.18	0.12
Inactive	0.41	0.47	0.43
Inactive	0.38	0.46	0.29
Inactive	0.22	0.09	0.26
Inactive	0.26	0.16	0.09
Inactive	0.31	0.27	0.05
Inactive	0.29	0.13	0.05
Inactive	0.91	0.94	0.97
Inactive	0.29	0.28	0.13
Inactive	0.33	0.15	0.06
Inactive	0.39	0.12	0.02
Inactive	0.34	0.07	0.05
Inactive	0.17	0.33	0.23
Inactive	0.17	0.33	0.23
Inactive	0.38	0.31	0.34
Inactive	0.54	0.77	0.75
Inactive	0.43	0.57	0.65
Inactive	0.43	0.46	0.81
Inactive	0.33	0.42	0.67
Inactive	0.28	0.38	0.64
Inactive	0.27	0.39	0.48
Inactive	0.54	0.8	0.98
Inactive	0.12	0.36	0.7
Inactive	0.21	0.48	0.41
Inactive	0.39	0.29	0.12
Inactive	0.42	0.39	0.18
PRE	0.19	0.26	0.09
PRE	0.29	0.2	0.2
Inactive	0.37	0.21	0.15
Inactive	0.44	0.48	0.25
NRE	0.31	0.15	0.07
Inactive	0.37	0.16	0.02
Inactive	0.31	0.15	0.03
Inactive	0.57	0.22	0.62
PRE	0.42	0.45	0.98
Inactive	0.17	0.23	0.08
Inactive	0.32	0.28	0.55
Inactive	0.19	0.24	0.61
Inactive	0.26	0.22	0.08
Inactive	0.24	0.25	0.14
Inactive	0.39	0.33	0.19
Inactive	0.33	0.38	0.17
Inactive	0.28	0.51	0.21
Inactive	0.55	0.56	0.51
Inactive	0.2	0.13	0.18
Inactive	0.28	0.32	0.06
Inactive	0.25	0.27	0.06
Inactive	0.3	0.31	0.14
Inactive	0.29	0.28	0.08
Inactive	0.27	0.35	0.32
Inactive	0.42	0.08	0.3
Inactive	0.48	0.44	0.24
Inactive	0.36	0.3	0.12
Inactive	0.41	0.36	0.24
Inactive	0.36	0.51	0.37
Inactive	0.41	0.25	0.21
Inactive	0.37	0.2	0.08
Inactive	0.37	0.2	0.08
Inactive	0.36	0.3	0.32
Inactive	0.34	0.23	0.16
Inactive	0.28	0.28	0.3
Inactive	0.41	0.49	0.3
Inactive	0.27	0.41	0.2
Inactive	0.27	0.27	0.28
PRE	0.51	0.66	0.54
PRE	0.46	0.51	0.78
NRE	0.25	0.29	0.34
Inactive	0.36	0.53	0.49
NRE	0.38	0.28	0.14
Inactive	0.42	0.19	0.09
Inactive	0.31	0.05	0.04
NRE	0.22	0.14	0.12
Inactive	0.39	0.19	0.07
Inactive	0.34	0.06	0.03
Inactive	0.31	0.01	0.01
Inactive	0.24	0.06	0.0
Inactive	0.19	0.21	0.05
PRE	0.19	0.01	0.04
Inactive	0.17	0.03	0.02
Inactive	0.24	0.08	0.02
Inactive	0.46	0.58	0.54
Inactive	0.36	0.39	0.18
PRE	0.27	0.4	0.24
Inactive	0.34	0.31	0.08
Inactive	0.42	0.27	0.1
NRE	0.15	0.19	0.28
Inactive	0.38	0.42	0.61
PRE	0.44	0.48	0.64
Inactive	0.32	0.32	0.63
Inactive	0.42	0.33	0.51
Inactive	0.2	0.22	0.1
Inactive	0.16	0.23	0.08
NRE	0.4	0.32	0.17
PRE	0.33	0.16	0.06
Inactive	0.38	0.16	0.02
Inactive	0.26	0.31	0.06
Inactive	0.36	0.31	0.19
Inactive	0.35	0.25	0.03
Inactive	0.33	0.17	0.04
Inactive	0.39	0.57	0.24
Inactive	0.32	0.31	0.07
Inactive	0.29	0.17	0.04
NRE	0.38	0.19	0.05
NRE	0.26	0.08	0.01
Inactive	0.43	0.37	0.15
NRE	0.38	0.29	0.11
Inactive	0.4	0.28	0.11
Inactive	0.35	0.34	0.07
Inactive	0.35	0.25	0.03
Inactive	0.43	0.35	0.15
Inactive	0.49	0.28	0.05
Inactive	0.3	0.23	0.05
Inactive	0.29	0.25	0.15
PRE	0.4	0.39	0.25
Inactive	0.35	0.35	0.13
Inactive	0.39	0.38	0.19
Inactive	0.33	0.37	0.2
Inactive	0.37	0.34	0.2
Inactive	0.41	0.36	0.1
NRE	0.43	0.44	0.2
Inactive	0.43	0.37	0.2
PRE	0.49	0.51	0.26
Inactive	0.38	0.46	0.28
Inactive	0.36	0.38	0.18
NRE	0.39	0.53	0.33
Inactive	0.35	0.23	0.07
NRE	0.36	0.23	0.05
Inactive	0.18	0.15	0.01
Inactive	0.3	0.13	0.04
Inactive	0.3	0.21	0.21
Inactive	0.27	0.22	0.2
Inactive	0.47	0.16	0.62
Inactive	0.21	0.36	0.61
Inactive	0.28	0.46	0.71
Inactive	0.29	0.08	0.06
NRE	0.48	0.61	0.77
Inactive	0.39	0.57	0.74
Inactive	0.38	0.16	0.31
Inactive	0.35	0.21	0.08
Inactive	0.29	0.18	0.09
Inactive	0.41	0.16	0.09
Inactive	0.29	0.8	0.87
Inactive	0.42	0.85	0.88
Inactive	0.3	0.69	0.72
Inactive	0.28	0.4	0.68
Inactive	0.22	0.33	0.47
Inactive	0.16	0.32	0.63
Inactive	0.3	0.43	0.51
Inactive	0.2	0.36	0.62
Inactive	0.32	0.42	0.43
Inactive	0.45	0.67	0.55
NRE	0.41	0.4	0.67
NRE	0.41	0.33	0.67
Inactive	0.33	0.22	0.3
Inactive	0.45	0.55	0.69
NRE	0.4	0.23	0.22
Inactive	0.21	0.14	0.17
Inactive	0.09	0.11	0.06
Inactive	0.35	0.22	0.06
Inactive	0.2	0.09	0.0
Inactive	0.42	0.3	0.06
Inactive	0.23	0.01	0.0
Inactive	0.36	0.22	0.15
Inactive	0.43	0.05	0.0
Inactive	0.36	0.25	0.1
Inactive	0.41	0.23	0.05
Inactive	0.43	0.85	0.78
Inactive	0.43	0.82	0.86
Inactive	0.2	0.12	0.07
Inactive	0.19	0.24	0.08
Inactive	0.19	0.29	0.1
Inactive	0.31	0.4	0.13
Inactive	0.47	0.32	0.1
Inactive	0.34	0.43	0.29
Inactive	0.24	0.12	0.01
Inactive	0.23	0.12	0.08
Inactive	0.26	0.2	0.15
PRE	0.34	0.25	0.19
PRE	0.22	0.17	0.17
PRE	0.24	0.1	0.09
Inactive	0.22	0.18	0.18
Inactive	0.15	0.24	0.19
Inactive	0.19	0.22	0.24
Inactive	0.28	0.26	0.16
PRE	0.34	0.3	0.23
Inactive	0.35	0.37	0.81
Inactive	0.35	0.26	0.07
Inactive	0.27	0.14	0.02
Inactive	0.39	0.29	0.07
Inactive	0.48	0.38	0.31
NRE	0.2	0.6	0.88
Inactive	0.5	0.41	0.49
Inactive	0.38	0.58	0.37
Inactive	0.37	0.28	0.36
Inactive	0.42	0.28	0.32
Inactive	0.44	0.09	0.06
Inactive	0.19	0.25	0.15
Inactive	0.25	0.3	0.12
NRE	0.39	0.3	0.12
Inactive	0.21	0.15	0.09
PRE	0.2	0.18	0.33
Inactive	0.27	0.22	0.23
Inactive	0.21	0.07	0.07
Inactive	0.22	0.16	0.18
PRE	0.43	0.09	0.19
Inactive	0.49	0.27	0.52
Inactive	0.69	0.61	0.83
Inactive	0.33	0.28	0.08
Inactive	0.42	0.14	0.04
Inactive	0.46	0.35	0.15
NRE	0.34	0.26	0.12
Inactive	0.29	0.27	0.09
Inactive	0.41	0.25	0.17
Inactive	0.36	0.31	0.06
PRE	0.43	0.36	0.54
Inactive	0.23	0.39	0.54
Inactive	0.26	0.22	0.49
Inactive	0.39	0.39	0.66
Inactive	0.31	0.44	0.59
Inactive	0.38	0.29	0.09
Inactive	0.34	0.36	0.23
Inactive	0.35	0.34	0.2
Inactive	0.31	0.34	0.24
Inactive	0.4	0.24	0.12
Inactive	0.29	0.32	0.09
Inactive	0.38	0.29	0.09
Inactive	0.36	0.32	0.1
Inactive	0.47	0.24	0.06
NRE	0.36	0.37	0.17
Inactive	0.3	0.32	0.12
Inactive	0.37	0.44	0.11
Inactive	0.18	0.18	0.04
Inactive	0.36	0.26	0.06
Inactive	0.19	0.17	0.06
Inactive	0.38	0.15	0.02
Inactive	0.43	0.54	0.65
Inactive	0.26	0.16	0.12
Inactive	0.39	0.29	0.89
NRE	0.49	0.14	0.2
NRE	0.32	0.13	0.2
Inactive	0.27	0.18	0.34
Inactive	0.31	0.27	0.25
NRE	0.25	0.15	0.09
Inactive	0.23	0.25	0.27
Inactive	0.36	0.33	0.36
Inactive	0.21	0.12	0.16
Inactive	0.28	0.14	0.25
NRE	0.16	0.16	0.27
PRE	0.19	0.28	0.13
Inactive	0.47	0.24	0.18
Inactive	0.43	0.27	0.05
NRE	0.24	0.22	0.15
Inactive	0.46	0.32	0.25
Inactive	0.25	0.31	0.16
Inactive	0.23	0.33	0.18
NRE	0.23	0.21	0.24
NRE	0.28	0.31	0.3
Inactive	0.2	0.24	0.17
Inactive	0.19	0.25	0.14
Inactive	0.33	0.2	0.06
Inactive	0.28	0.35	0.14
PRE	0.28	0.25	0.12
PRE	0.26	0.36	0.2
Inactive	0.28	0.17	0.13
NRE	0.3	0.2	0.07
PRE	0.38	0.28	0.1
PRE	0.31	0.27	0.14
PRE	0.26	0.26	0.07
Inactive	0.29	0.3	0.19
Inactive	0.35	0.16	0.07
Inactive	0.37	0.2	0.1
Inactive	0.34	0.23	0.11
Inactive	0.25	0.23	0.22
Inactive	0.21	0.3	0.25
NRE	0.35	0.29	0.21
PRE	0.29	0.19	0.08
PRE	0.34	0.2	0.11
Inactive	0.3	0.21	0.07
Inactive	0.25	0.26	0.1
Inactive	0.4	0.38	0.3
Inactive	0.29	0.2	0.11
Inactive	0.31	0.27	0.09
Inactive	0.32	0.37	0.24
Inactive	0.17	0.1	0.02
Inactive	0.22	0.14	0.03
Inactive	0.26	0.31	0.56
NRE	0.46	0.46	0.9
Inactive	0.53	0.42	0.7
Inactive	0.38	0.48	0.25
Inactive	0.32	0.41	0.24
Inactive	0.27	0.28	0.15
Inactive	0.26	0.22	0.09
Inactive	0.34	0.34	0.23
Inactive	0.25	0.3	0.19
Inactive	0.44	0.14	0.05
NRE	0.22	0.32	0.52
Inactive	0.29	0.13	0.1
Inactive	0.31	0.27	0.19
Inactive	0.19	0.08	0.01
NRE	0.31	0.24	0.11
NRE	0.27	0.18	0.07
Inactive	0.33	0.09	0.05
Inactive	0.41	0.53	0.77
Inactive	0.43	0.78	0.82
Inactive	0.21	0.21	0.35
Inactive	0.23	0.27	0.34
NRE	0.35	0.26	0.19
Inactive	0.35	0.11	0.12
Inactive	0.37	0.17	0.21
Inactive	0.39	0.2	0.46
PRE	0.38	0.29	0.37
Inactive	0.43	0.43	0.67
PRE	0.56	0.57	0.71
Inactive	0.19	0.14	0.23
NRE	0.21	0.34	0.55
Inactive	0.26	0.16	0.07
Inactive	0.3	0.2	0.29
Inactive	0.33	0.21	0.06
Inactive	0.23	0.16	0.07
NRE	0.27	0.15	0.1
Inactive	0.28	0.26	0.04
PRE	0.16	0.02	0.01
Inactive	0.36	0.52	0.32
Inactive	0.33	0.14	0.02
Inactive	0.39	0.17	0.04
Inactive	0.44	0.29	0.1
Inactive	0.38	0.21	0.07
Inactive	0.25	0.03	0.03
Inactive	0.25	0.02	0.0
Inactive	0.42	0.33	0.15
Inactive	0.39	0.26	0.47
Inactive	0.2	0.26	0.25
Inactive	0.18	0.21	0.18
Inactive	0.24	0.14	0.14
PRE	0.25	0.07	0.08
Inactive	0.17	0.08	0.05
Inactive	0.12	0.09	0.04
Inactive	0.38	0.36	0.19
Inactive	0.31	0.08	0.01
Inactive	0.43	0.14	0.06
Inactive	0.52	0.67	0.43
NRE	0.37	0.32	0.31
Inactive	0.39	0.11	0.04
Inactive	0.34	0.11	0.01
Inactive	0.18	0.2	0.08
Inactive	0.27	0.18	0.03
Inactive	0.4	0.12	0.03
Inactive	0.41	0.53	0.41
Inactive	0.26	0.43	0.32
PRE	0.28	0.37	0.25
Inactive	0.36	0.46	0.39
Inactive	0.2	0.27	0.2
PRE	0.43	0.42	0.21
NRE	0.37	0.15	0.04
Inactive	0.3	0.1	0.01
Inactive	0.36	0.15	0.06
Inactive	0.5	0.34	0.1
Inactive	0.19	0.03	0.07
Inactive	0.43	0.29	0.07
Inactive	0.32	0.2	0.06
PRE	0.25	0.07	0.01
Inactive	0.38	0.14	0.04
Inactive	0.22	0.1	0.0
Inactive	0.42	0.16	0.07
Inactive	0.24	0.13	0.11
Inactive	0.37	0.32	0.08
Inactive	0.32	0.18	0.03
Inactive	0.35	0.23	0.04
Inactive	0.28	0.22	0.03
Inactive	0.17	0.09	0.02
Inactive	0.2	0.15	0.02
Inactive	0.31	0.15	0.03
Inactive	0.28	0.41	0.68
Inactive	0.21	0.21	0.42
Inactive	0.1	0.05	0.18
Inactive	0.09	0.1	0.19
Inactive	0.12	0.09	0.2
Inactive	0.07	0.02	0.18
Inactive	0.24	0.05	0.07
Inactive	0.26	0.17	0.21
Inactive	0.25	0.14	0.12
Inactive	0.18	0.02	0.07
Inactive	0.11	0.05	0.05
Inactive	0.12	0.03	0.02
Inactive	0.26	0.18	0.2
PRE	0.24	0.27	0.24
Inactive	0.12	0.15	0.2
Inactive	0.26	0.37	0.32
Inactive	0.27	0.37	0.3
Inactive	0.32	0.38	0.34
Inactive	0.36	0.32	0.38
Inactive	0.27	0.28	0.12
Inactive	0.31	0.18	0.23
Inactive	0.32	0.42	0.5
Inactive	0.29	0.14	0.03
Inactive	0.3	0.18	0.04
Inactive	0.23	0.27	0.18
Inactive	0.18	0.17	0.04
Inactive	0.39	0.26	0.11
Inactive	0.35	0.26	0.02
Inactive	0.39	0.44	0.28
Inactive	0.38	0.26	0.05
PRE	0.37	0.35	0.12
PRE	0.66	0.66	0.33
Inactive	0.39	0.32	0.23
Inactive	0.37	0.26	0.03
Inactive	0.37	0.27	0.07
Inactive	0.23	0.32	0.45
Inactive	0.31	0.35	0.57
Inactive	0.35	0.23	0.51
Inactive	0.24	0.53	0.75
Inactive	0.28	0.29	0.17
Inactive	0.22	0.31	0.28
Inactive	0.18	0.39	0.45
Inactive	0.47	0.6	0.93
Inactive	0.3	0.17	0.16
Inactive	0.24	0.1	0.1
PRE	0.17	0.34	0.26
NRE	0.36	0.78	0.81
NRE	0.25	0.4	0.58
NRE	0.13	0.35	0.6
Inactive	0.36	0.25	0.06
Inactive	0.48	0.65	0.61
Inactive	0.39	0.64	0.59
Inactive	0.37	0.46	0.53
Inactive	0.53	0.65	0.93
Inactive	0.38	0.42	0.83
Inactive	0.28	0.4	0.8
Inactive	0.19	0.4	0.64
Inactive	0.43	0.51	0.73
Inactive	0.25	0.19	0.09
Inactive	0.32	0.18	0.11
PRE	0.36	0.25	0.09
Inactive	0.24	0.09	0.01
Inactive	0.35	0.09	0.04
Inactive	0.23	0.05	0.0
Inactive	0.27	0.17	0.13
Inactive	0.37	0.17	0.15
Inactive	0.19	0.46	0.77
NRE	0.32	0.4	0.82
Inactive	0.26	0.35	0.62
Inactive	0.29	0.16	0.02
Inactive	0.35	0.28	0.08
Inactive	0.36	0.13	0.12
Inactive	0.34	0.2	0.03
Inactive	0.47	0.33	0.03
Inactive	0.52	0.32	0.04
PRE	0.36	0.28	0.12
PRE	0.36	0.23	0.03
PRE	0.26	0.12	0.01
Inactive	0.5	0.28	0.08
Inactive	0.44	0.27	0.05
Inactive	0.41	0.25	0.28
Inactive	0.16	0.33	0.25
NRE	0.36	0.27	0.1
Inactive	0.29	0.41	0.34
Inactive	0.25	0.59	0.44
NRE	0.25	0.54	0.77
Inactive	0.43	0.47	0.69
PRE	0.47	0.44	0.2
Inactive	0.33	0.16	0.06
NRE	0.62	0.73	0.57
Inactive	0.42	0.36	0.2
PRE	0.47	0.49	0.43
Inactive	0.46	0.31	0.27
Inactive	0.34	0.38	0.22
Inactive	0.19	0.21	0.08
Inactive	0.36	0.22	0.16
NRE	0.36	0.29	0.26
Inactive	0.37	0.38	0.23
Inactive	0.35	0.16	0.1
Inactive	0.32	0.26	0.2
Inactive	0.29	0.32	0.25
Inactive	0.47	0.69	0.52
Inactive	0.52	0.48	0.6
Inactive	0.42	0.5	0.44
NRE	0.41	0.54	0.49
Inactive	0.26	0.19	0.22
Inactive	0.35	0.36	0.3
Inactive	0.3	0.23	0.22
NRE	0.28	0.3	0.11
Inactive	0.48	0.29	0.16
NRE	0.37	0.16	0.12
Inactive	0.33	0.25	0.15
